md,GR
8816.0,101.168
8816.5,100.868
8817.0,99.502
8817.5,98.173
8818.0,97.45
8818.5,97.237
8819.0,96.138
8819.500000000002,94.378
8820.0,92.457
8820.5,94.443
8821.0,95.756
8821.5,95.946
8822.0,95.946
8822.5,96.348
8823.0,96.911
8823.500000000002,97.873
8824.0,98.858
8824.5,99.843
8825.0,98.494
8825.5,90.794
8826.0,89.755
8826.5,93.528
8827.0,100.31
8827.500000000002,105.266
8828.0,104.313
8828.5,101.306
8829.0,97.287
8829.5,91.739
8830.0,85.149
8830.5,84.917
8831.0,85.287
8831.500000000002,86.843
8832.0,89.373
8832.5,92.005
8833.0,93.648
8833.5,92.991
8834.0,92.811
8834.5,98.558
8835.0,101.174
8835.500000000002,100.91
8836.0,94.797
8836.5,90.267
8837.0,91.334
8837.5,93.323
8838.0,95.428
8838.5,96.926
8839.0,96.926
8839.500000000002,97.111
8840.0,99.007
8840.5,101.796
8841.0,96.638
8841.5,91.407
8842.0,89.453
8842.5,86.963
8843.0,86.272
8843.500000000002,85.582
8844.0,86.091
8844.5,90.258
8845.0,96.014
8845.5,96.257
8846.0,95.458
8846.5,94.66
8847.0,93.509
8847.500000000002,92.589
8848.0,92.054
8848.5,91.772
8849.0,91.986
8849.5,94.629
8850.0,100.023
8850.5,101.197
8851.0,101.424
8851.500000000002,101.65
8852.0,101.876
8852.5,102.266
8853.0,102.768
8853.5,104.156
8854.0,105.04
8854.5,106.135
8855.0,107.67
8855.500000000002,108.828
8856.0,109.333
8856.5,108.334
8857.0,107.02
8857.5,104.211
8858.0,100.352
8858.5,94.771
8859.0,89.189
8859.500000000002,86.54
8860.0,88.465
8860.5,97.582
8861.0,100.497
8861.5,100.308
8862.0,99.661
8862.5,96.541
8863.0,96.273
8863.500000000002,96.667
8864.0,97.837
8864.5,98.885
8865.0,99.791
8865.5,100.046
8866.0,100.231
8866.5,100.224
8867.0,100.17
8867.500000000002,99.816
8868.0,98.571
8868.5,96.941
8869.0,96.18
8869.5,95.743
8870.0,95.605
8870.5,95.917
8871.0,96.354
8871.500000000002,96.791
8872.0,97.228
8872.5,98.616
8873.0,101.93
8873.5,106.293
8874.0,106.886
8874.5,106.801
8875.0,99.806
8875.500000000002,97.31
8876.0,96.491
8876.5,96.693
8877.0,97.509
8877.5,99.056
8878.0,100.602
8878.5,100.596
8879.0,97.955
8879.500000000002,95.088
8880.0,94.234
8880.5,93.962
8881.0,100.72
8881.5,99.391
8882.0,96.047
8882.5,95.559
8883.0,96.973
8883.500000000002,98.87
8884.0,100.26
8884.5,102.2
8885.0,100.575
8885.5,98.004
8886.0,95.811
8886.5,95.172
8887.0,94.944
8887.500000000002,94.395
8888.0,91.152
8888.5,89.735
8889.0,90.563
8889.5,93.288
8890.0,105.878
8890.5,106.28
8891.0,105.757
8891.500000000002,99.664
8892.0,102.544
8892.5,102.903
8893.0,102.403
8893.5,100.958
8894.0,98.039
8894.5,98.391
8895.0,99.404
8895.500000000002,98.41
8896.0,96.118
8896.5,90.843
8897.0,87.977
8897.5,90.588
8898.0,97.253
8898.5,103.917
8899.0,104.287
8899.500000000002,102.527
8900.0,100.753
8900.5,98.978
8901.0,97.209
8901.5,95.935
8902.0,96.612
8902.5,98.212
8903.0,103.454
8903.500000000002,103.586
8904.0,101.296
8904.5,99.522
8905.0,99.284
8905.5,99.426
8906.0,99.568
8906.5,99.79
8907.0,100.022
8907.500000000002,100.254
8908.0,100.263
8908.5,99.377
8909.0,95.346
8909.5,96.591
8910.0,100.958
8910.5,105.168
8911.0,105.369
8911.500000000002,101.635
8912.0,95.248
8912.5,88.641
8913.0,87.802
8913.5,88.605
8914.0,96.124
8914.5,98.267
8915.0,97.849
8915.500000000002,99.119
8916.0,102.358
8916.5,106.584
8917.0,107.93
8917.5,107.363
8918.0,106.511
8918.5,97.848
8919.0,98.611
8919.500000000002,106.0
8920.0,107.102
8920.5,107.334
8921.0,104.59
8921.5,101.023
8922.0,98.07
8922.5,95.916
8923.0,94.629
8923.500000000002,93.593
8924.0,92.963
8924.5,94.087
8925.0,95.49
8925.5,97.03
8926.0,101.291
8926.5,104.153
8927.0,107.578
8927.500000000002,109.52
8928.0,109.389
8928.5,106.73
8929.0,104.522
8929.5,102.848
8930.0,102.048
8930.5,101.989
8931.0,102.442
8931.500000000002,103.489
8932.0,107.304
8932.5,111.968
8933.0,112.214
8933.5,108.147
8934.0,102.708
8934.5,97.269
8935.0,93.784
8935.500000000002,96.754
8936.0,102.041
8936.5,105.806
8937.0,110.448
8937.5,110.589
8938.0,110.321
8938.5,110.505
8939.0,111.496
8939.500000000002,113.065
8940.0,112.281
8940.5,106.809
8941.0,100.136
8941.5,99.861
8942.0,106.277
8942.5,113.663
8943.0,120.267
8943.500000000002,120.134
8944.0,117.436
8944.5,114.452
8945.0,111.468
8945.5,108.483
8946.0,102.897
8946.5,90.24
8947.0,73.629
8947.500000000002,66.066
8948.0,56.033
8948.5,40.67
8949.0,35.959
8949.5,36.92
8950.0,40.678
8950.5,44.767
8951.0,48.857
8951.500000000002,65.614
8952.0,66.588
8952.5,66.099
8953.0,60.597
8953.5,59.236
8954.0,58.984
8954.5,59.796
8955.0,61.181
8955.500000000002,62.566
8956.0,63.951
8956.5,65.132
8957.0,65.875
8957.5,67.187
8958.0,69.676
8958.5,72.989
8959.0,80.824
8959.500000000002,80.146
8960.0,79.517
8960.5,80.464
8961.0,85.238
8961.5,88.745
8962.0,92.251
8962.5,94.672
8963.0,94.942
8963.5,94.987
8964.0,98.208
8964.5,98.141
8965.0,97.332
8965.5,96.27
8966.0,94.839
8966.5,93.315
8967.0,91.284
8967.5,90.676
8968.0,90.566
8968.5,90.883
8969.0,91.452
8969.5,93.206
8970.0,96.144
8970.5,100.581
8971.0,103.681
8971.5,106.089
8972.0,106.3
8972.5,105.763
8973.0,104.682
8973.5,103.364
8974.0,102.163
8974.5,101.675
8975.0,100.891
8975.5,99.958
8976.0,99.324
8976.5,96.693
8977.0,94.229
8977.5,94.369
8978.0,96.289
8978.5,98.209
8979.0,100.129
8979.5,101.648
8980.0,101.418
8980.5,99.778
8981.0,97.644
8981.5,96.531
8982.0,95.744
8982.5,95.122
8983.0,95.726
8983.5,96.955
8984.0,96.861
8984.5,95.87
8985.0,94.751
8985.5,93.82
8986.0,94.144
8986.5,94.992
8987.0,100.008
8987.5,100.193
8988.0,99.13
8988.5,97.446
8989.0,95.519
8989.5,97.029
8990.0,102.321
8990.5,104.689
8991.0,104.58
8991.5,102.646
8992.0,101.029
8992.5,98.802
8993.0,91.273
8993.5,90.568
8994.0,90.977
8994.5,93.795
8995.0,102.096
8995.5,102.413
8996.0,98.751
8996.5,97.488
8997.0,96.525
8997.5,96.319
8998.0,98.43
8998.5,98.889
8999.0,98.822
8999.5,97.749
9000.0,97.327
9000.5,97.327
9001.0,97.587
9001.5,97.941
9002.0,98.852
9002.5,100.137
9003.0,100.998
9003.5,100.845
9004.0,100.576
9004.5,100.771
9005.0,101.399
9005.5,104.015
9006.0,104.798
9006.5,102.965
9007.0,99.921
9007.5,90.212
9008.0,92.359
9008.5,93.307
9009.0,93.617
9009.5,93.303
9010.0,89.801
9010.5,88.457
9011.0,89.807
9011.5,94.885
9012.0,98.108
9012.5,98.097
9013.0,96.138
9013.5,89.587
9014.0,82.674
9014.5,80.732
9015.0,85.404
9015.5,98.079
9016.0,107.143
9016.5,107.638
9017.0,105.303
9017.5,102.675
9018.0,98.649
9018.5,94.827
9019.0,91.988
9019.5,91.079
9020.0,91.362
9020.5,93.315
9021.0,95.292
9021.5,97.311
9022.0,100.712
9022.5,104.383
9023.0,105.917
9023.5,105.13
9024.0,102.36
9024.5,97.585
9025.0,94.867
9025.5,91.888
9026.0,89.433
9026.5,85.05
9027.0,76.962
9027.5,76.986
9028.0,78.664
9028.5,85.4
9029.0,90.243
9029.5,102.403
9030.0,102.157
9030.5,100.768
9031.0,97.064
9031.5,90.207
9032.0,84.634
9032.5,77.459
9033.0,75.679
9033.5,78.99
9034.0,86.655
9034.5,90.347
9035.0,91.134
9035.5,91.921
9036.0,97.282
9036.5,97.363
9037.0,95.218
9037.5,88.825
9038.0,88.033
9038.5,88.128
9039.0,95.553
9039.5,95.859
9040.0,91.595
9040.5,89.513
9041.0,88.909
9041.5,90.72
9042.0,96.613
9042.5,97.701
9043.0,95.929
9043.5,90.909
9044.000000000002,78.186
9044.5,73.767
9045.0,64.554
9045.5,60.395
9046.0,60.752
9046.5,62.409
9047.0,67.93
9047.5,74.56
9048.000000000002,91.148
9048.5,105.542
9049.0,105.99
9049.5,102.91
9050.0,94.785
9050.5,88.707
9051.0,88.02
9051.5,89.093
9052.000000000002,92.038
9052.5,94.984
9053.0,97.731
9053.5,98.362
9054.0,98.992
9054.5,101.212
9055.0,103.359
9055.5,103.533
9056.000000000002,103.263
9056.5,101.123
9057.0,98.446
9057.5,92.585
9058.0,86.129
9058.5,79.408
9059.0,56.738
9059.5,40.102
9060.000000000002,30.635
9060.5,29.514
9061.0,30.31
9061.5,33.227
9062.0,36.753
9062.5,43.325
9063.0,47.864
9063.5,54.881
9064.000000000002,59.243
9064.5,63.605
9065.0,68.64
9065.5,71.061
9066.0,71.061
9066.5,68.719
9067.0,65.332
9067.5,63.363
9068.000000000002,63.373
9068.5,67.776
9069.0,75.03
9069.5,83.155
9070.0,86.267
9070.5,86.105
9071.0,79.263
9071.5,72.647
9072.000000000002,68.726
9072.5,69.305
9073.0,71.046
9073.5,72.388
9074.0,73.624
9074.5,74.756
9075.0,75.885
9075.5,76.412
9076.000000000002,74.467
9076.5,66.345
9077.0,65.607
9077.5,69.139
9078.0,78.275
9078.5,80.523
9079.0,76.402
9079.5,75.452
9080.000000000002,75.985
9080.5,77.883
9081.0,80.923
9081.5,84.654
9082.0,88.714
9082.5,91.068
9083.0,90.573
9083.5,86.854
9084.000000000002,86.193
9084.5,85.975
9085.0,85.972
9085.5,87.907
9086.0,92.79
9086.5,94.757
9087.0,94.754
9087.5,89.695
9088.000000000002,91.154
9088.5,93.828
9089.0,96.007
9089.5,98.024
9090.0,98.254
9090.5,97.844
9091.0,96.187
9091.5,94.257
9092.000000000002,92.332
9092.5,91.044
9093.0,88.069
9093.5,87.802
9094.0,87.969
9094.5,88.5
9095.0,88.298
9095.5,85.972
9096.000000000002,84.902
9096.5,84.454
9097.0,84.608
9097.5,84.938
9098.0,85.267
9098.5,86.564
9099.0,87.552
9099.5,89.218
9100.000000000002,90.884
9100.5,92.541
9101.0,93.038
9101.5,90.868
9102.0,87.364
9102.5,80.321
9103.0,74.304
9103.5,74.456
9104.000000000002,75.86
9104.5,75.165
9105.0,73.367
9105.5,72.385
9106.0,72.108
9106.5,77.543
9107.0,80.796
9107.5,82.474
9108.000000000002,81.189
9108.5,79.083
9109.0,78.977
9109.5,79.005
9110.0,79.659
9110.5,81.373
9111.0,83.087
9111.5,85.201
9112.000000000002,87.512
9112.5,89.197
9113.0,89.065
9113.5,86.266
9114.0,82.338
9114.5,77.902
9115.0,77.503
9115.5,77.976
9116.000000000002,78.448
9116.5,83.352
9117.0,90.162
9117.5,92.556
9118.0,91.195
9118.5,87.865
9119.0,84.865
9119.5,84.392
9120.000000000002,84.626
9120.5,84.629
9121.0,82.022
9121.5,79.902
9122.0,79.582
9122.5,83.88
9123.0,83.819
9123.5,82.478
9124.000000000002,82.108
9124.5,82.654
9125.0,84.975
9125.5,87.297
9126.0,88.941
9126.5,88.226
9127.0,83.363
9127.5,83.388
9128.000000000002,84.965
9128.5,87.616
9129.0,87.801
9129.5,84.827
9130.0,82.607
9130.5,80.386
9131.0,79.83
9131.5,80.397
9132.000000000002,82.819
9132.5,87.132
9133.0,88.326
9133.5,88.102
9134.0,84.327
9134.5,79.357
9135.0,78.994
9135.5,81.022
9136.000000000002,86.959
9136.5,93.44
9137.0,94.264
9137.5,91.127
9138.0,83.375
9138.5,82.99
9139.0,83.678
9139.5,85.572
9140.000000000002,90.792
9140.5,93.558
9141.0,93.405
9141.5,92.71
9142.0,90.694
9142.5,88.497
9143.0,86.686
9143.5,84.874
9144.000000000002,83.093
9144.5,82.714
9145.0,83.612
9145.5,88.14
9146.0,93.11
9146.5,93.17
9147.0,91.435
9147.5,89.699
9148.000000000002,88.066
9148.5,86.791
9149.0,84.797
9149.5,83.003
9150.0,81.209
9150.5,80.219
9151.0,79.976
9151.5,80.933
9152.000000000002,83.71
9152.5,84.456
9153.0,84.756
9153.5,84.4
9154.0,83.682
9154.5,84.68
9155.0,86.701
9155.5,86.891
9156.000000000002,87.082
9156.5,87.273
9157.0,88.212
9157.5,89.464
9158.0,91.06
9158.5,93.847
9159.0,96.887
9159.5,97.16
9160.000000000002,96.654
9160.5,86.594
9161.0,85.886
9161.5,88.703
9162.0,94.092
9162.5,94.415
9163.0,93.57
9163.5,90.087
9164.000000000002,86.572
9164.5,83.035
9165.0,79.498
9165.5,77.678
9166.0,80.372
9166.5,83.68
9167.0,86.425
9167.5,88.24
9168.000000000002,90.624
9168.5,94.687
9169.0,95.898
9169.5,90.932
9170.0,90.284
9170.5,91.383
9171.0,95.164
9171.5,98.643
9172.000000000002,98.245
9172.5,96.944
9173.0,95.878
9173.5,94.813
9174.0,93.87
9174.5,92.927
9175.0,92.398
9175.5,94.28
9176.000000000002,98.195
9176.5,99.619
9177.0,98.558
9177.5,96.159
9178.0,93.942
9178.5,91.725
9179.0,90.36
9179.5,90.496
9180.000000000002,93.007
9180.5,96.356
9181.0,96.72
9181.5,96.546
9182.0,95.797
9182.5,94.988
9183.0,94.608
9183.5,95.038
9184.000000000002,96.565
9184.5,97.875
9185.0,96.298
9185.5,90.179
9186.0,88.239
9186.5,89.174
9187.0,93.245
9187.5,101.776
9188.000000000002,110.097
9188.5,119.115
9189.0,123.572
9189.5,123.238
9190.0,117.212
9190.5,108.811
9191.0,102.677
9191.5,100.396
9192.000000000002,98.115
9192.5,95.211
9193.0,93.286
9193.5,93.515
9194.0,94.377
9194.5,95.399
9195.0,96.46
9195.5,97.081
9196.000000000002,96.221
9196.5,95.71
9197.0,96.471
9197.5,99.052
9198.0,101.777
9198.5,102.399
9199.0,94.594
9199.5,75.811
9200.000000000002,65.268
9200.5,55.915
9201.0,46.563
9201.5,33.494
9202.0,21.742
9202.5,17.987
9203.0,17.666
9203.5,17.549
9204.000000000002,18.228
9204.5,27.833
9205.0,38.72
9205.5,53.945
9206.0,83.747
9206.5,99.879
9207.0,97.49
9207.5,95.375
9208.000000000002,94.876
9208.5,95.832
9209.0,98.02
9209.5,98.537
9210.0,96.99
9210.5,96.59
9211.0,98.827
9211.5,99.34
9212.000000000002,99.387
9212.5,99.433
9213.0,100.051
9213.5,105.836
9214.0,109.389
9214.5,112.274
9215.0,112.475
9215.5,112.636
9216.000000000002,110.952
9216.5,108.779
9217.0,107.882
9217.5,107.055
9218.0,106.383
9218.5,105.891
9219.0,105.399
9219.5,104.906
9220.0,104.733
9220.5,103.689
9221.0,100.964
9221.5,98.756
9222.0,99.494
9222.5,103.623
9223.0,107.753
9223.5,109.515
9224.0,107.538
9224.5,104.158
9225.0,101.549
9225.5,100.928
9226.0,100.434
9226.5,102.594
9227.0,106.672
9227.5,108.292
9228.0,107.8
9228.5,106.819
9229.0,106.222
9229.5,107.315
9230.0,111.084
9230.5,116.573
9231.0,119.89
9231.5,119.592
9232.0,116.151
9232.5,111.251
9233.0,106.284
9233.5,101.236
9234.0,97.538
9234.5,93.84
9235.0,93.287
9235.5,94.952
9236.0,102.405
9236.5,108.55
9237.0,108.192
9237.5,105.937
9238.0,103.147
9238.5,99.81
9239.0,99.068
9239.5,100.145
9240.0,103.698
9240.5,108.06
9241.0,112.421
9241.5,115.581
9242.0,115.487
9242.5,110.675
9243.0,105.285
9243.5,102.553
9244.0,102.329
9244.5,103.28
9245.0,104.985
9245.5,107.198
9246.0,109.41
9246.5,111.157
9247.0,111.701
9247.5,110.206
9248.0,105.572
9248.5,101.753
9249.0,100.975
9249.5,101.082
9250.0,104.341
9250.5,108.776
9251.0,111.015
9251.5,112.094
9252.0,113.174
9252.5,114.219
9253.0,114.041
9253.5,112.467
9254.0,107.903
9254.5,99.337
9255.0,97.266
9255.5,103.457
9256.0,99.019
9256.5,98.36
9257.0,98.43
9257.5,99.694
9258.0,103.732
9258.5,102.467
9259.0,102.334
9259.5,102.687
9260.0,103.332
9260.5,107.012
9261.0,107.279
9261.5,106.47
9262.0,102.665
9262.5,96.684
9263.0,94.937
9263.5,95.472
9264.0,98.55
9264.5,102.691
9265.0,106.833
9265.5,110.974
9266.0,111.777
9266.5,111.118
9267.0,110.546
9267.5,110.018
9268.0,110.498
9268.5,111.214
9269.0,112.78
9269.5,114.861
9270.0,114.871
9270.5,114.058
9271.0,113.312
9271.5,113.1
9272.0,113.151
9272.5,113.245
9273.0,113.245
9273.5,113.006
9274.0,111.844
9274.5,109.461
9275.0,104.03
9275.5,102.98
9276.0,104.007
9276.5,107.173
9277.0,110.772
9277.5,114.371
9278.0,116.124
9278.5,116.161
9279.0,115.081
9279.5,114.145
9280.0,113.267
9280.5,112.388
9281.0,111.527
9281.5,110.74
9282.0,108.465
9282.5,105.228
9283.0,104.304
9283.5,104.127
9284.0,104.433
9284.5,105.42
9285.0,106.743
9285.5,108.065
9286.0,108.935
9286.5,102.649
9287.0,102.328
9287.5,103.351
9288.0,104.909
9288.500000000002,111.663
9289.0,116.386
9289.5,116.423
9290.0,113.557
9290.5,108.763
9291.0,103.968
9291.5,98.981
9292.0,98.593
9292.500000000002,98.887
9293.0,102.619
9293.5,105.586
9294.0,113.309
9294.5,113.804
9295.0,113.219
9295.5,112.369
9296.0,111.519
9296.500000000002,110.288
9297.0,109.457
9297.5,109.109
9298.0,108.76
9298.5,108.412
9299.0,108.064
9299.5,107.37
9300.0,106.67
9300.500000000002,105.969
9301.0,104.868
9301.5,104.429
9302.0,104.812
9302.5,105.397
9303.0,107.741
9303.5,110.086
9304.0,112.43
9304.500000000002,113.558
9305.0,113.181
9305.5,111.817
9306.0,110.73
9306.5,111.591
9307.0,116.373
9307.5,116.096
9308.0,104.681
9308.500000000002,105.675
9309.0,107.194
9309.5,108.714
9310.0,110.05
9310.5,110.665
9311.0,110.593
9311.5,109.47
9312.0,108.346
9312.500000000002,105.09
9313.0,99.757
9313.5,97.988
9314.0,97.027
9314.5,96.904
9315.0,97.444
9315.5,99.641
9316.0,102.097
9316.500000000002,104.367
9317.0,106.186
9317.5,110.853
9318.0,113.621
9318.5,113.29
9319.0,108.568
9319.5,104.916
9320.0,101.837
9320.500000000002,101.419
9321.0,102.184
9321.5,103.381
9322.0,105.821
9322.5,108.925
9323.0,111.699
9323.5,111.913
9324.0,110.411
9324.500000000002,103.468
9325.0,100.83
9325.5,100.939
9326.0,102.248
9326.5,107.197
9327.0,106.49
9327.5,106.072
9328.0,105.807
9328.500000000002,105.607
9329.0,105.456
9329.5,105.312
9330.0,105.405
9330.5,105.498
9331.0,108.018
9331.5,110.615
9332.0,110.747
9332.500000000002,109.274
9333.0,108.257
9333.5,109.008
9334.0,110.421
9334.5,110.604
9335.0,110.614
9335.5,108.763
9336.0,107.035
9336.500000000002,106.735
9337.0,108.809
9337.5,111.422
9338.0,114.012
9338.5,115.65
9339.0,115.976
9339.5,116.102
9340.0,115.607
9340.500000000002,112.439
9341.0,109.271
9341.5,103.761
9342.0,102.881
9342.5,103.435
9343.0,104.135
9343.5,109.098
9344.0,109.44
9344.500000000002,108.449
9345.0,106.309
9345.5,104.168
9346.0,102.609
9346.5,102.512
9347.0,109.941
9347.5,115.503
9348.0,115.365
9348.500000000002,114.658
9349.0,113.178
9349.5,109.664
9350.0,108.441
9350.5,108.123
9351.0,109.919
9351.5,111.279
9352.0,111.79
9352.500000000002,110.916
9353.0,109.096
9353.5,107.182
9354.0,104.895
9354.5,99.229
9355.0,94.052
9355.5,94.692
9356.0,100.042
9356.500000000002,110.424
9357.0,112.075
9357.5,111.849
9358.0,110.93
9358.5,108.585
9359.0,106.165
9359.5,105.693
9360.0,106.345
9360.500000000002,117.912
9361.0,119.163
9361.5,119.034
9362.0,116.272
9362.5,113.021
9363.0,108.786
9363.5,106.502
9364.0,105.113
9364.500000000002,104.17
9365.0,103.227
9365.5,102.285
9366.0,101.936
9366.5,104.422
9367.0,104.202
9367.5,103.939
9368.0,103.368
9368.500000000002,103.038
9369.0,103.472
9369.5,106.576
9370.0,107.613
9370.5,106.854
9371.0,107.545
9371.5,110.918
9372.0,112.292
9372.500000000002,111.916
9373.0,107.722
9373.5,103.647
9374.0,103.583
9374.5,106.228
9375.0,108.646
9375.5,109.138
9376.0,109.33
9376.500000000002,107.491
9377.0,100.891
9377.5,100.605
9378.0,103.137
9378.5,105.669
9379.0,106.945
9379.5,107.067
9380.0,107.189
9380.500000000002,106.978
9381.0,104.456
9381.5,103.814
9382.0,103.951
9382.5,104.7
9383.0,104.384
9383.5,103.188
9384.0,102.136
9384.500000000002,102.29
9385.0,104.669
9385.5,108.49
9386.0,108.761
9386.5,108.587
9387.0,108.053
9387.5,106.854
9388.0,105.395
9388.500000000002,103.848
9389.0,102.148
9389.5,100.658
9390.0,100.393
9390.5,104.982
9391.0,105.143
9391.5,104.433
9392.0,102.54
9392.500000000002,100.541
9393.0,98.937
9393.5,97.026
9394.0,95.974
9394.5,95.658
9395.0,95.514
9395.5,96.463
9396.0,102.619
9396.500000000002,104.594
9397.0,105.714
9397.5,109.383
9398.0,112.488
9398.5,112.758
9399.0,98.503
9399.5,97.363
9400.0,96.599
9400.500000000002,96.463
9401.0,97.921
9401.5,101.027
9402.0,103.003
9402.5,104.618
9403.0,105.538
9403.5,106.574
9404.0,106.338
9404.500000000002,101.809
9405.0,97.115
9405.5,95.128
9406.0,93.894
9406.5,93.155
9407.0,93.855
9407.5,96.068
9408.0,97.162
9408.500000000002,97.378
9409.0,100.535
9409.5,104.298
9410.0,106.196
9410.5,101.435
9411.0,94.083
9411.5,90.445
9412.0,89.871
9412.500000000002,94.458
9413.0,98.324
9413.5,100.482
9414.0,101.559
9414.5,102.431
9415.0,101.643
9415.5,100.039
9416.0,99.568
9416.500000000002,99.41
9417.0,101.915
9417.5,103.814
9418.0,104.979
9418.5,105.561
9419.0,105.559
9419.5,104.705
9420.0,102.074
9420.500000000002,99.389
9421.0,97.36
9421.5,97.053
9422.0,98.714
9422.5,100.421
9423.0,99.65
9423.5,96.861
9424.0,92.669
9424.500000000002,89.67
9425.0,90.75
9425.5,94.622
9426.0,96.806
9426.5,96.975
9427.0,97.243
9427.5,99.094
9428.0,101.321
9428.500000000002,101.951
9429.0,101.372
9429.5,100.949
9430.0,100.185
9430.5,97.11
9431.0,95.635
9431.5,98.379
9432.0,104.587
9432.500000000002,108.29
9433.0,107.276
9433.5,105.961
9434.0,104.617
9434.5,105.184
9435.0,107.357
9435.5,107.776
9436.0,104.85
9436.500000000002,102.628
9437.0,102.304
9437.5,102.114
9438.0,98.56
9438.5,90.55
9439.0,85.096
9439.5,85.897
9440.0,92.576
9440.500000000002,102.863
9441.0,106.245
9441.5,107.671
9442.0,104.443
9442.5,100.695
9443.0,97.965
9443.5,96.659
9444.0,98.351
9444.500000000002,104.458
9445.0,107.084
9445.5,106.818
9446.0,106.621
9446.5,106.642
9447.0,106.546
9447.5,104.543
9448.0,101.533
9448.500000000002,100.805
9449.0,101.862
9449.5,101.508
9450.0,98.781
9450.5,96.29
9451.0,95.635
9451.5,96.776
9452.0,96.933
9452.500000000002,96.079
9453.0,93.619
9453.5,92.232
9454.0,94.083
9454.5,95.149
9455.0,94.51
9455.5,92.906
9456.0,93.049
9456.500000000002,94.239
9457.0,94.616
9457.5,94.399
9458.0,95.491
9458.5,102.029
9459.0,109.147
9459.5,112.966
9460.0,116.398
9460.500000000002,119.61
9461.0,121.736
9461.5,124.652
9462.0,131.43
9462.5,136.959
9463.0,134.745
9463.5,116.994
9464.0,99.884
9464.500000000002,86.515
9465.0,85.128
9465.5,84.302
9466.0,83.859
9466.5,83.243
9467.0,80.682
9467.5,77.591
9468.0,75.603
9468.500000000002,76.202
9469.0,78.517
9469.5,81.127
9470.0,84.811
9470.5,89.248
9471.0,91.562
9471.5,89.524
9472.0,84.017
9472.5,79.608
9473.0,76.289
9473.5,74.776
9474.0,71.904
9474.5,70.09
9475.0,70.68
9475.5,76.277
9476.0,79.45
9476.5,74.803
9477.0,65.497
9477.5,48.829
9478.0,42.878
9478.5,42.542
9479.0,48.1
9479.5,55.593
9480.0,60.875
9480.5,63.219
9481.0,60.982
9481.5,58.209
9482.0,57.116
9482.5,60.39
9483.0,63.611
9483.5,67.614
9484.0,69.874
9484.5,71.404
9485.0,72.918
9485.5,73.902
9486.0,74.348
9486.5,74.467
9487.0,71.884
9487.5,63.302
9488.0,50.069
9488.5,36.369
9489.0,29.124
9489.5,26.931
9490.0,28.569
9490.5,31.394
9491.0,33.405
9491.5,33.153
9492.0,29.672
9492.5,27.807
9493.0,27.571
9493.5,27.703
9494.0,28.161
9494.5,30.631
9495.0,38.923
9495.5,58.731
9496.0,76.712
9496.5,88.349
9497.0,94.202
9497.5,94.004
9498.0,93.385
9498.5,94.071
9499.0,94.667
9499.5,94.423
9500.0,90.138
9500.5,89.255
9501.0,88.751
9501.5,88.257
9502.0,88.255
9502.5,87.917
9503.0,82.623
9503.5,77.977
9504.0,77.409
9504.5,77.146
9505.0,77.571
9505.5,79.65
9506.0,82.548
9506.5,85.438
9507.0,86.68
9507.5,86.638
9508.0,85.595
9508.5,87.157
9509.0,90.888
9509.5,94.871
9510.0,93.929
9510.5,90.283
9511.0,86.896
9511.5,84.718
9512.0,83.312
9512.5,82.754
9513.0,83.005
9513.5,83.469
9514.0,85.168
9514.5,88.172
9515.0,92.509
9515.5,95.078
9516.0,96.134
9516.5,96.233
9517.0,96.01
9517.5,94.23
9518.0,89.986
9518.5,86.626
9519.0,87.582
9519.5,90.128
9520.0,96.837
9520.5,95.947
9521.0,89.949
9521.5,83.472
9522.0,81.308
9522.5,84.047
9523.0,89.721
9523.5,92.764
9524.0,93.033
9524.5,89.791
9525.0,86.941
9525.5,86.135
9526.0,86.388
9526.5,87.953
9527.0,88.774
9527.5,88.936
9528.0,89.508
9528.5,93.538
9529.0,94.707
9529.5,94.738
9530.0,93.677
9530.5,92.476
9531.0,93.355
9531.5,95.21
9532.0,95.223
9532.5,94.41
9533.000000000002,93.123
9533.5,92.392
9534.0,91.751
9534.5,91.399
9535.0,91.519
9535.5,92.369
9536.0,93.032
9536.5,93.032
9537.000000000002,91.279
9537.5,88.998
9538.0,86.147
9538.5,83.296
9539.0,79.405
9539.5,76.862
9540.0,80.026
9540.5,86.091
9541.000000000002,87.68
9541.5,84.524
9542.0,79.45
9542.5,77.519
9543.0,79.953
9543.5,84.103
9544.0,87.591
9544.5,89.607
9545.000000000002,85.363
9545.5,80.302
9546.0,79.792
9546.5,82.051
9547.0,86.807
9547.5,87.905
9548.0,85.941
9548.5,81.904
9549.000000000002,81.907
9549.5,82.727
9550.0,84.944
9550.5,87.228
9551.0,86.175
9551.5,83.239
9552.0,81.559
9552.5,82.404
9553.000000000002,83.518
9553.5,83.667
9554.0,83.591
9554.5,83.897
9555.0,84.43
9555.5,86.89
9556.0,90.042
9556.5,90.074
9557.000000000002,87.4
9557.5,84.455
9558.0,84.238
9558.5,86.604
9559.0,85.829
9559.5,83.123
9560.0,82.6
9560.5,84.607
9561.000000000002,89.338
9561.5,94.464
9562.0,95.848
9562.5,96.096
9563.0,94.597
9563.5,91.184
9564.0,88.146
9564.5,84.923
9565.000000000002,83.312
9565.5,84.337
9566.0,86.949
9566.5,85.932
9567.0,84.612
9567.5,85.591
9568.0,89.927
9568.5,91.466
9569.000000000002,90.038
9569.5,88.49
9570.0,87.675
